Angle1,Angle2,Angle3,Angle4,Angle5,Angle6,Angle7,Angle8
-3.7181380623846985,176.16586876203309,185.597503512849,20.696060484490513,-26.233357601221563,171.01414768252926,189.3455662554634,30.33051193712893
1.0558018970032594,167.15048248883096,179.44846620282817,13.790737759247378,-11.573081889119175,173.1252102412798,181.07193146438303,20.239440549973093
2.3737231713515756,164.6700951180631,178.66280299413552,13.157042185973422,-8.047700300634855,171.82195799934124,179.9446998796191,17.73268125589919
4.063416573730601,163.59884464315343,178.19955499975634,13.592411502788266,-4.578241381053032,171.54824427070758,179.7150024282008,17.226321049210462
4.851140961762378,165.18880817737625,178.8883574485743,8.563964004353965,-5.1834557259929595,169.11304646844124,180.18173949266168,15.367044416319738
4.965747414629295,153.70568759155253,179.18331305607958,10.676689626463535,-8.500256671936425,168.61593778470638,180.22443240449462,15.414931721047996
4.928296121732923,150.8489660072235,179.37236959071777,15.53697574751434,-9.091367080246366,168.21316799092986,180.64607467618808,15.652966216959518
3.9339822002954357,145.48534895565416,179.31085465760142,16.1382961242949,-9.556792329335524,165.76661867247256,180.59749937519098,13.565553148631615
4.072732493004272,129.6484342100128,179.3605431946947,19.348736564245268,-8.291811274503628,166.0580140583892,181.73915032373924,15.320922312504441
2.1974490391572385,128.93799163316825,180.84811112716034,13.810242232441357,-10.562713311978758,164.51454044096337,183.29974719310857,18.193909889428213
0.7359752051682626,132.96462861955882,182.4693679368354,16.85305399479844,-10.279956200158376,163.7025940438503,184.69161792313565,17.038139386909393
-1.1230215017736755,131.76369049658038,184.3630710978036,20.89218109691758,-11.566311093104376,163.4354438107512,186.53085097835898,15.946661271626944
-1.7697293862543861,132.04529425354298,186.10945178918692,21.6950322678332,-13.475651885730466,162.77732788579675,187.73818490249948,15.46678193492677
-0.08439557221094084,127.75110268763518,189.28902617943643,24.805608794994562,-13.44527819433723,163.0337583897499,191.38374215910315,17.28268618179794
-0.08909424685179229,128.4402013133014,193.77106047070833,26.208102432554,-12.48005466951018,162.5666878924158,194.3258414012151,18.898174983346035
-0.5620266311731624,125.59958573673245,198.66235998136358,29.38718077494352,-12.764466654343117,163.36604421644856,196.4517474589482,18.45153380667139
-2.4234046711601924,121.50234638351448,201.28433757840193,28.56110390228814,-13.113099529325595,164.50027015810434,198.61698528840245,19.092014710785786
-4.850949150685549,119.99126706447457,206.03323210142713,29.643959054068585,-11.901896688379791,165.18682610951439,200.46660349803912,19.902752450250084
-3.9591968332288756,129.011025271491,-130.83979838627883,-314.2149768150289,-10.025943490712326,167.7264821780416,207.81131785396641,20.33816947419515
-3.370503923261118,131.65782275808803,-126.50066510216823,-312.80882075470663,-8.694526453406532,168.3178453714588,211.42499868713773,22.299187556894875
-4.981759354196128,120.71150636521014,-127.14003947641862,-319.2529070342125,-7.844342743413541,166.8909339548875,-132.39340804736634,-331.0508861375125
-4.051853070645515,120.7098237906232,-129.82358005563455,-326.2164741331907,-0.9087186877989079,168.63996228691988,-135.42301328282153,-333.5192460553142
-3.4694115982555034,131.01109916872423,-128.33783574248227,-322.9432712880798,3.7910164031108313,171.39021408781323,-130.10653061431958,-321.8248975595801
-0.14913272773309227,130.05623736905667,-130.5457743290145,-319.28273049759315,13.992682576031074,178.1521658308649,-131.05457072614502,-321.36873497683825
-0.173586377615816,135.36999487600207,-126.16952747823039,-320.30914048527666,15.300245617436149,178.70003940364342,-126.44840188189742,-321.71755548975676
-1.7898738419719917,134.91318938378507,-125.78525925571957,-327.09254681663333,11.724674118030096,176.4037705159992,-127.12758659845144,-326.93419640951936
-2.8355624026441495,127.0716930579519,-126.45496000922887,26.861561303019432,6.811509578884191,173.31098147601816,-125.11735489290992,-333.0014942377034
2.1012028631805224,152.2295463009633,-122.64800476769031,22.10686512780791,4.657846884746648,170.90755566888782,-117.02252240353897,24.36869725280107
1.6943961846693658,152.0731870375502,-121.51845662366733,26.67831400950535,5.626344204950519,173.32533033465097,-112.46982053791527,26.49014495300534
-0.5713060442525345,167.0314333067089,-120.24439363545034,17.714454573343144,4.20589506573743,172.38499231289626,-110.33232962826904,18.624217291090872
-0.545327831213488,169.60129865945333,-118.42391671874877,20.29564576821188,3.979957859672547,172.29425988198938,-108.8026393810649,21.12769324107225
-3.300250878066705,169.07542961876587,-120.23159550495389,15.26498423352348,3.9270585016286805,173.11700615171426,-109.75632862657088,16.333235533894545
-4.860259760418269,167.34221860695155,-113.32782275986716,27.148077573238947,1.8857389963525586,172.28532956090487,-105.7046111637597,26.224609068865117
-8.754046080356494,163.46115717991984,-115.46815579053546,24.594543588989158,1.0220144289547302,172.84817040410812,-106.1224919650681,21.08909244733032
-8.61596682526631,166.3042398371246,-110.81354483302111,28.829864961633824,0.7733372896137823,172.5607341355753,-102.96465657536231,25.605962375970186
-8.973872611337004,167.62362072902417,-110.74090005127589,31.29067732715452,0.5691525946756579,172.1158492287424,-102.91066486439307,26.321022168634727
-8.43357500603743,167.42151865290754,-111.703630218934,30.316867181517843,1.0010012732722686,172.25396724110539,-104.42351698154553,26.73865791217631
-8.85833046766144,168.5282857832625,-111.26218574913733,30.85935554680135,1.0285525652594745,172.32047133281458,-102.7901990412125,30.89139283035728
-7.841175258110802,166.78231929417586,-111.35829385401806,30.487651997252755,1.3304295818327583,171.67524708880254,-103.39338759694247,29.09211559774463
-6.469289837428348,167.90722735349698,-111.99416523013919,30.879578292974376,3.0575843160407543,172.47420115013887,-104.32050226890536,29.07660016379629
-6.5951274892061695,164.06842783469173,-114.47884416239079,26.837721442134256,4.070302883532773,172.8957387261513,-104.3086137966374,24.514792437212375
-5.4068141657583775,160.39341942982534,-115.5308903769461,28.305307115581776,4.309119746157519,173.32086419914816,-106.41605941512198,18.99453330587341
-5.832835755271863,152.38837534607862,-117.89918580207228,31.528079038885725,4.495131091021314,173.39226437109969,-107.06209903064848,22.53579929891998
-5.788757334551432,148.00609526795287,-119.42823513162045,35.903435548891856,5.170856447000903,173.9117087006995,-111.44385778446085,23.095114535890342
-6.349167513897156,133.55651414862842,-123.19248974455894,29.116962209161183,4.424745715632247,173.01397866691025,-116.50751856099193,21.02941306111793
-6.813825533633166,126.36390220100657,-125.62553493971126,25.063192494873157,4.4550148707843285,173.28429457606714,-123.4470900869725,-340.1339956299439
-9.202226364219538,103.11227959160925,-130.41585970862826,23.29022159609509,3.9229643211619925,173.38875605030213,-129.13816351926337,-342.40146481441985
-9.762546380622329,103.43770673282789,-133.75831750617616,23.899527205179314,2.9952058039190503,172.744589350504,-132.86573639584097,-344.49795299613425
-9.801083289285668,97.11863068868709,-136.05315656248797,-330.75079357125946,1.170325830885017,171.41812678537002,-137.26866841434094,-344.66200490445675
-10.555328422461582,97.02424168081328,-138.60631306187622,-335.6243810735752,-5.921155887138594,168.4512146901958,-137.44056700513502,-346.2100459776079
-8.71980798265395,90.10220363155909,-136.62869350613673,24.44479730596144,-8.912517923509517,166.31849733963733,-133.67999399576848,-339.91307721693846
-7.110059926404393,97.2519385441716,-136.40520930243147,-330.8733615809343,-8.040796995981655,166.57504535024827,217.15472734223573,15.915170519933937
-6.494765129172799,101.5971779795782,-139.80458084218117,-332.00932957498134,-13.653183329832649,166.8733576431198,210.18379835344547,12.347608348655791
-5.671964217306267,100.21903216731106,-142.38684776338084,-329.46310639109737,-12.64638745955924,166.60240953683015,204.43830059584872,13.347990471692366
-5.469493607436807,100.25093246807914,209.98723402190683,26.506349004002075,-12.544928653102723,166.34066439405802,201.6268504899877,14.281133226370793
-5.619740768259417,103.33986691065199,211.26263622395766,27.234986002176345,-11.629316936919638,166.77513520127994,200.77390815442845,13.603244796269342
-5.924274981152487,104.9415441565449,204.30247188866983,24.920525360293965,-9.222099051557775,166.1729273203197,197.55462136097805,14.341238307021547
-5.750592102695784,109.9032626841862,198.38632180706935,20.391457394968036,-9.273120319556911,165.39151921406682,195.42106576974612,15.86871561841816
-5.983644219032719,110.48667593954167,194.4105049061349,18.7112642620493,-10.912372885751273,162.92708918548612,194.53883940047493,16.46060733036432
-6.278499629583443,112.78667962408647,190.02980710412294,18.413956260967176,-10.643352160538495,161.03587845334695,193.0892949521197,18.304163894283054
-4.586588790025447,113.11636125601771,187.20795900723434,18.530653704679576,-9.976099556888748,157.9166699563931,190.22436225954579,16.75062929455956
-4.860642475655029,125.56899143743487,186.64291333329749,18.56523380440413,-8.23475576485813,157.00229165837973,189.39962231480746,15.253027696839712
-5.800037055721895,126.97995892255375,185.94556557082998,18.78529966075674,-8.718578265829901,157.17913173414968,189.05574712852183,15.828497639814545
