Angle1,Angle2,Angle3,Angle4,Angle5,Angle6,Angle7,Angle8
68.3826207266492,143.09017588450365,-178.76110637323237,-15.03235434394576,-144.77948244874958,163.3348723515228,188.20146754503548,-22.18690720882208
67.2380594361716,142.2391647616549,-179.74557417553282,-17.172157042086422,-136.86049845019716,165.10230419427592,188.08985927687573,-23.646793671803977
67.14096005695272,142.67783275750259,-182.1969489905271,-23.76400107186364,-128.3628809483812,166.94754028808555,187.85222529569543,-25.788840336534317
65.24783018416936,141.7304416501025,-190.47330466973781,-39.61504900480969,-154.22341115248926,161.51995364958626,189.32329554567428,-26.393245049789535
63.30224295380208,140.9886033478773,-195.0297107581326,-45.97525474931027,-160.09834161057077,159.63780125301037,189.91785459292493,-26.382404660919832
63.281982445686374,141.4884683465155,-199.5274569386489,-49.90017499769143,-163.40563071762708,159.23597047048924,191.36218276112123,-23.32320798489245
61.48660282372612,139.99174836491224,-201.73052344823282,-54.68351657906391,-167.7089803693672,158.96833481652195,191.72399754490314,-22.918962518596285
59.55294883990733,139.1110141453583,-202.54411451868964,-55.06772821351151,-158.60632706145478,161.86548396401906,190.70999921655402,-25.90684265056644
59.84121402658577,140.43624388926608,-205.15805887704875,-59.03096206148529,-137.88938210465835,164.47925392867558,190.72278694273874,-27.611623778428008
59.54320832723068,140.77132316731743,-206.86628010575933,-70.0046770714325,-141.06635173570416,164.12537777194532,187.16431845207615,-37.688181593123375
60.40497076932414,140.1097946979364,-207.73046689819677,-74.35223337011593,-143.29500718732675,164.45962498083378,182.29297654410246,-49.50463498549411
59.479921332839595,140.15466683997758,-210.44058003182886,-81.40001437528817,-137.4539773200758,165.604287248433,182.18727121565203,-51.277000744638
60.58117291754896,141.4721893498342,-209.65369558911053,-75.98225792999594,-118.09141900711901,172.32079895183608,180.34720870097445,-58.10144351238095
63.596457709016605,148.54653140119626,-207.76671712909743,-80.4563297201145,-100.85391433871474,179.64646039909908,177.54167727692192,-67.85728799048228
62.93525936617895,148.99158815610429,-209.37204255952852,-86.33281374316101,-104.196941871132,179.19731676683475,179.63854317781892,-68.94475392577714
61.039349151838756,149.52765460346794,-208.93170045382004,-84.17856465534656,-95.9967394987942,182.32858890634358,177.39081989840508,-75.60308037477391
62.08114916465416,147.94894258365878,-209.31816578663734,-85.50547795193607,-104.94254305935108,180.13976732800228,176.4268541706144,-83.5103927313206
62.51785793156854,149.13888890725894,-206.23107250313964,-77.39467508082525,-100.1355627470019,181.04513547433268,174.1799985711671,-89.89696693855085
66.62963125766808,152.2274463554632,-203.61427814273,-69.98261124535018,-96.1442728952991,184.10967881863155,170.67645049525203,-98.04688400818662
63.47176290851616,148.87965032059037,-204.58085549854403,-70.49929504490666,-104.19697505029538,180.2671824449975,172.28176899826752,-97.42138798399374
67.37816415312021,150.41740152303328,-205.2759459406301,-70.50462792999546,-107.43686074075319,179.32562473513715,173.18825862641555,-97.12154556140995
73.1662546201594,154.96806847449494,-203.04103124346608,-65.76761344668856,-100.123097652837,183.77698470129405,171.03136688836082,-103.67858033519269
75.44902745581867,-198.06786463114187,-203.43258257977197,-70.23616766232797,-97.75795055761097,188.02373828687325,174.47243768154462,-102.37971192696027
79.2804141809499,-192.92987922862557,-203.32938350850435,-72.31320416622287,-95.75963111569706,-170.70720344326142,173.35009079306292,-105.00061452599367
77.53530333937078,-193.10732874680602,-202.250054622618,-69.72044211660392,-96.19235824990749,-170.23737457456818,172.4510537139097,-109.03076524936668
82.61005378590419,-188.22702167659938,-201.75718027239824,-66.52288829604281,-95.88531871068977,-170.0945979872705,-190.24456401010164,-113.84167353337936
76.52103903355363,-196.32671514626605,-198.40578373971283,-57.8608195779742,-93.94773582220822,-170.16992862813305,-191.5622293575936,-116.65408545825248
77.07464940599523,-199.46704297491524,-196.69891300661456,-55.707596394309505,-90.63285443228517,-169.53224069927109,-192.89354043530363,-117.17243694217264
77.78862967158386,-199.16594993958898,-196.83057994931292,-54.727245891348495,-88.99866803001824,-169.0344838709754,-193.77570446253273,-117.78027613026607
74.66142888891856,154.16562813304645,-196.69147765869016,-52.167865861801005,-89.39542443125055,191.3759564119491,-194.36069926780394,-118.4044734061408
74.36082197899167,154.19204929305718,-193.47109388777181,-46.7570528606682,-89.9833880851097,190.8653610860875,-194.91460462003033,-119.35157654675227
80.06181883412101,-196.72084990243687,-194.38483935297515,-50.26800310267404,-87.49593107927552,-167.07972768924472,-192.7323440331311,-117.07861547011319
76.38775060513046,156.0849075262065,-201.42475840356002,-56.149919878803814,-88.99792778525703,-168.43155035361164,167.8624888497233,-115.49147743463595
75.18707733696847,155.60347685839142,-202.54680071304566,-59.32103648803061,-88.28920129709873,190.4741357939223,166.0219231847485,-115.20373222781177
75.24539126311024,154.95086352561628,-206.34160976998672,-69.76716792625407,-86.21621911258562,-168.1996257179969,166.82822746251384,-111.79301287940402
71.09700336161089,150.44963969710943,-207.37785487058213,-73.2595576194315,-88.85261543604912,189.6762538891088,167.36195735014147,-105.29498095027253
65.77186960136883,143.9790859880956,-208.27177712136924,-78.98329875487684,-90.15704544597845,188.40964368326837,168.17043165579528,-100.1659118768614
63.50378089853204,142.44104420544014,-209.56732612347128,-81.8349853371153,-94.16444435215112,187.155542358712,171.94329861303072,-91.46129153570838
61.38096930944972,140.4213008937442,-210.41381090356523,-83.47073320862253,-98.76502757448915,182.94347773080537,176.36897323441033,-79.92876399291858
60.43313149658302,138.67473114288532,-209.17347477323648,-77.78897246622175,-100.02308906833694,180.07888213672646,178.14347311352606,-72.59484384475327
57.35185724083735,135.46891045242285,-206.9094115059048,-70.81273630971323,-97.84465218317173,180.84333470429155,179.22215377757908,-67.45291908789308
59.34663855056708,136.19725574608313,-207.53984875991512,-68.32728278250946,-106.26337732169335,176.43449479041294,187.07495172493202,-48.43641173927597
61.09898366602832,136.6332473895792,-205.95477668064143,-66.28824324487584,-119.41202867190674,172.37645435349663,186.62776018537122,-43.470741445664
62.092189344606915,137.03235197850702,-203.86505152349466,-63.347736454251304,-128.85055080972603,170.07713959611203,187.35224011789725,-41.47364903132741
61.550410866340506,137.18581186669766,-202.17686717974036,-64.46938950693804,-138.68686886934415,166.91802722332363,187.02973424150042,-40.988888606549665
63.293611159604254,138.75660974253003,-195.04496850417308,-55.51209917119907,-151.14750583249042,164.4372022289949,183.90756136295215,-45.15242340064305
62.159055063234725,139.66127533364448,-182.08127272623892,-30.159996370997447,-130.74927381885513,167.82772790777508,182.84299169870707,-38.94507294694901
62.984093015462484,140.8225122049467,-177.76877027252374,-19.87144765608132,-143.37554319250913,165.62027674504247,182.7255664232345,-37.777718037306904
63.71114983442381,140.47118996866215,-179.31683297179632,-19.472152810196555,-186.3944764760359,157.0474377527278,187.468415582478,-25.444128054397947
63.10089767859521,141.348788920133,184.60998277515301,-9.972792067685353,-195.96328145903604,154.98977961877202,187.76488015514235,-24.669479592245715
61.794101960574615,141.65442484266933,-174.22724512251847,-4.879026920226387,-204.0482464473288,153.28219849666408,189.79089890140614,-20.27839580452178
61.33822870352332,141.31864298630003,185.3624714300666,-4.073897798089942,-208.19185026434926,153.09912631321683,188.62648241188006,-20.60696776778354
61.225609773989014,141.69775696514907,-174.94523359568322,-5.6286709369560946,145.30585228213883,152.79703546431634,190.6403177044678,-14.113086472157988
61.33215991362577,142.17992805859194,184.56030033648398,-7.3306403308203265,132.78685187324578,151.45631519631578,191.60317904560387,-14.849071010724069
62.7545676493332,142.7097672820687,184.87011745597533,-7.052715468587111,122.13851652965724,149.57834661152972,193.18152283323704,-15.424534234270762
60.20380173836166,141.40715557076024,184.18894218586138,-7.955179486395711,-213.2974844904464,151.70807999609747,193.59557181230784,-15.41654813287826
60.660105253063975,142.09935566017188,184.85459793945788,-7.5919468251148885,-207.881452746444,152.74902292822787,193.0649039128214,-16.45121843840162
60.77037087623714,142.436340920498,184.97386864864544,-7.271790977052232,141.30605776862276,152.41278261936475,193.09958426718683,-15.804049302556678
59.96182568681142,142.1915899583353,184.61133019679787,-7.961124522709788,148.4255728368798,153.83010902955797,192.46069955887813,-15.799755085704112
59.5113969727719,141.8987718935924,184.59976305811458,-8.016566763838952,-205.39213726248602,154.39133376115535,192.16988635547426,-16.203338628047998
59.11646085834561,141.29928035852885,184.87351981874517,-7.473390395539185,-179.5613961110771,157.4732950190736,191.75584951017174,-16.373338831415346
59.044917722727895,141.39444525588658,184.58212038256818,-6.992568609592506,-176.052874961864,158.17134517080072,191.437245689354,-16.865855552225355
58.595022708972294,141.15987435748457,184.6636970447952,-6.849207427254735,-170.90585250934598,159.11962045825987,191.25426623202694,-16.80776938018125
58.846870486710465,141.84840610115532,185.06901400025757,-6.200722365007938,-167.7662339908588,159.5207324514772,190.87834598160438,-16.790987683352043
59.18876427359613,142.20025743317484,185.3512234344647,-6.967729044928618,-169.65800939269772,160.06611553718318,190.6975188458617,-16.476621230937337
59.11725267284129,142.3707857603274,184.55185520634762,-7.008320208109338,-186.03575931934532,156.4667136982704,190.75107840797446,-15.847522970083533
59.52211970669114,142.80875013073702,184.15834722073413,-7.364314751065153,-194.6692245937651,155.07762046591773,191.18178234722586,-15.5294280525436
59.940145829185894,143.27520745897874,184.12944051940454,-7.789659339073417,-204.29945363540335,153.87414411846353,191.24692355494346,-15.47445487073379
59.62497848328925,143.15939149705403,184.2710543999161,-7.261896759397892,-205.74398274518876,153.31561955211768,191.1032566177608,-15.734396797111579
59.43935515477494,143.07684231845877,184.3958385604522,-7.02595640853432,-207.4380526820088,153.0542655745693,191.04494801575677,-15.730952866801166
59.32036713238244,142.8903999578965,184.5015838597463,-6.898192362664697,-203.99195083781908,153.2427149409595,191.21708810120165,-15.74926037502896
60.30482142581764,143.21346965836398,184.48105469389847,-5.862813082589564,-191.57936490609939,154.10883390392436,191.2025089583912,-15.66054071723845
60.86153793776921,143.2203207979627,184.18877093414565,-6.695412676326284,-186.94156304793046,154.46467098972732,191.03855726087144,-15.971059821384436
61.51304830260239,143.3212793270844,183.9942167396298,-7.72271328173207,-171.0434728101805,157.14732965694625,190.76072934289436,-16.73588858188574
61.34091906684275,143.35113226161897,182.43970778402132,-12.039533284493737,-164.49313754425586,158.72035093686762,190.9675906263194,-17.10928813665238
60.352418382507274,142.97590567165187,-183.5511002663498,-22.14236673847483,-166.36155100031075,159.86002197928224,191.50849766735215,-19.353652359101766
60.6573816148692,142.36113768578284,-187.03704645420999,-30.75258968490636,-193.12450686272726,155.77530310250333,191.32407846660507,-21.31882760039833
60.65927730501233,142.94899810718144,-191.91362569755765,-38.65725019676373,-198.68687776845044,154.6699769625036,191.59715157316478,-23.985717804812584
59.258420880971514,142.36529769037776,-197.49008910812307,-45.89631785240057,-202.94755082915708,154.17937646190228,192.1416234332008,-23.97389054675786
60.85972358163519,141.99713138320098,-198.31754219286753,-53.887839212131254,-198.4127528075515,153.15594035427384,187.4828876283232,-34.87730246576242
59.3738988680612,140.9581825738664,-204.80657233113448,-61.04630802249198,-176.06232214030905,154.60498086993908,187.92883958509182,-34.47680437029379
60.199516209703376,142.16440966151305,-203.7165302770353,-63.458820018893235,-141.60812943470904,163.11930761917313,180.1609061936447,-49.115672156393124
59.38550575769038,140.8736540099315,-206.13230297117207,-67.87803932101059,-148.92205033465817,163.66581957308676,178.63546893126505,-55.03821844430803
59.18021830173096,140.96659818067513,-204.6842923801916,-63.69784459593929,-130.82380328716928,168.04417690412257,169.497090301265,-74.15908925246438
58.15927096002806,140.740459105227,-205.12132633037803,-63.426729138449524,-131.2511884639352,168.01248386908588,169.72115099813055,-78.83945245790431
59.91532388690868,142.02006890033746,-205.01323174229398,-70.06031438818884,-113.081260185554,175.00793090316324,164.08543172704293,-91.6274912283148
59.97895070538164,142.6017187352496,-207.9047404432498,-80.0262954033871,-123.80407614852493,171.30679536083974,165.73451090262552,-91.27682654975096
60.384912922431404,142.44399160211657,-207.74596362535695,-80.15867536586735,-116.89113804449228,174.05386835600765,163.66991238579385,-98.45712994562851
59.95909234494938,142.30726742742849,-209.92154094046575,-84.00719936099304,-119.32895624453941,173.3788424339644,164.59649734079065,-101.19321754602976
60.565907710127405,142.45739670210554,-210.23913473346778,-84.20068459366571,-115.09573567613954,173.8817114888668,165.99292860225947,-100.4073054896908
62.52257921192715,144.3591330231623,-207.05287219028924,-70.78032252421121,-104.46392939318261,178.17962719892,166.85744758760666,-98.6936506503118
63.393435234734895,144.00302882402838,-210.02410582707182,-76.21516424509375,-112.64866804974693,176.1198675210792,169.12170062424315,-98.17393684298067
63.61318463965736,142.60757096984008,-212.60228622567118,-82.79202982075536,-120.5266714054928,173.50328800190286,171.06303164668608,-99.83169253471345
66.61598930240993,145.63357715663125,-210.7233758219968,-78.38429531093365,-116.79433522094794,176.2645024787238,172.36496340840742,-101.37930872683019
68.60184440807954,146.67825129681827,-209.7367180954702,-73.08787658478465,-107.37699209001954,180.11217076409233,171.93607148125574,-102.11578269621673
70.27915330048299,147.51385305131694,-204.65502654974225,-62.03790390830608,-105.84665527871181,181.82057362515235,169.90076827955576,-107.03558322602204
71.75360328436258,150.02309743785577,-193.45502955555597,-45.24444150977804,-103.69450126337725,184.2388008396414,166.8676471862687,-114.91803766129141
72.3178100632324,148.6742068599518,-202.4002400053383,-62.06744535389768,-103.8832204940571,183.22414971754148,165.72030699167462,-117.70334046586132
72.63877243915925,150.0342280608954,-200.79040306434493,-58.1481498912823,-98.00138903462513,186.70829529789643,166.88414461477694,-115.67163331851171
72.788969961801,148.2501265701222,-203.40960578158126,-61.40211307431005,-98.86320525477578,185.70786581166905,167.9689338197584,-113.51190942753558
72.16689548994087,148.35051994716022,-206.19288659535704,-66.41242375139134,-102.58206941329136,183.52537355920776,168.26561552791654,-112.786359140574
71.37469407299587,147.5423748319965,-202.0981664605463,-56.38402051820294,-100.06282459029538,183.81954103239002,165.71302808013635,-115.20676578589365
73.24729385905256,149.89465597575358,-201.39148796500754,-58.58876895744274,-96.09762347628424,188.62838675835323,-195.22022834546607,-119.02360248636273
73.61831719418964,151.8875338581194,-196.6057756254455,-52.84594274185895,-94.78276646779626,-169.8255840251255,-194.50729293362517,-118.74621823569376
73.13755258957379,150.5160780501258,-196.36977066015655,-51.40370050318224,-96.91695754681946,188.3859883106301,-194.69450840529743,-118.85155222672167
74.05384843929625,150.84795355177073,-183.2308558048703,-32.197724142337265,-94.85499227108305,188.80912676964,-196.47531406938762,-120.22402194035878
70.54235379403207,148.13630494624752,-191.7851111471558,-43.35257472826689,-91.6796876421943,189.57907926142943,-198.16782960806773,-119.65847642158508
69.93899236562665,147.86009100153842,-194.7357535501696,-47.34763582619194,-91.50468066950287,190.13121328517963,-197.57583631863338,-117.7503818638907
65.1718945863834,142.7737652803928,-204.73357013203054,-66.20515831817772,-91.19765821981208,188.87632785182186,162.74982498028987,-111.33225019716545
62.249275977183295,140.23450382526886,-209.37471946908707,-79.96350309308824,-96.08092894230685,183.90543410811716,167.56254665101685,-97.75283766920342
62.43731725374158,139.17615256708558,-205.80245674312454,-69.56430644201252,-92.79197427135037,185.8066021752226,171.20214299285433,-88.13352227305427
61.61582010855378,138.54874324713316,-205.94712054792433,-72.1518244679914,-93.23449687464158,184.81543588451188,172.7603608804927,-82.6220050879011
61.924452190199446,139.2034010561909,-207.18565981699678,-75.2422476684032,-102.04160657551526,180.19356636402475,172.51593361860816,-80.81676389851508
59.740465181691256,136.23390616370128,-205.82865344405317,-69.1885936859683,-111.47507305525411,174.32729453379304,173.50817590459283,-73.7340452211568
58.26764635528156,135.97642209672924,-207.11428219533258,-69.9410018804757,-134.42615493242175,167.03873105769006,178.19051423410713,-64.10638281344083
59.68133038434373,136.16670463308878,-204.2663903104744,-63.689949432162216,-138.4487515232816,166.66147714176617,178.16004687045827,-61.48885323437207
60.871012177131796,135.93450105114403,-200.80927258977454,-58.72993536290272,-133.5695062621111,167.93367088050246,177.44672130399522,-60.86493384406907
61.18892518585857,136.51412176867524,-194.17781593544623,-46.41837508589372,-132.25375734339073,168.23576929255495,178.04514409468308,-55.32728922209849
61.424645145488846,136.87442796580572,-189.59829297159897,-43.6367341552885,-151.69327158157358,163.33885962451794,179.45435109288854,-52.1468223273465
61.20061736166233,137.48458058635444,-179.54063156542,-25.264174622100036,-133.7649365589946,165.13063513494205,178.58200562318066,-50.65128845379998
64.00324184302511,140.41411372596707,-177.37700279824594,-21.237842265074303,-148.46910737862277,163.3828538705848,184.02118196875972,-37.522775105886886
62.31383292020871,140.4984221850734,184.36039637660085,-13.704841913289249,-168.63168513550875,158.84574252298063,189.47988856467262,-25.262088705017206
61.70104847973077,140.96099360805982,185.70913700924652,-10.413106323716253,-168.81161507055958,158.74655495222117,190.61214645192644,-20.74545276992155
61.36090179307301,141.25712292235002,187.0971824366021,-9.967576121154332,-179.59790853165708,157.69937764029683,190.29002768609215,-21.079907125261688
60.79534026306691,141.67703880325473,187.89480768804614,-6.769758020609975,-194.94824734241277,156.34425475444365,190.30068469957538,-20.24137287817261
60.953074973951786,142.0129617017782,187.09437502060956,-6.0240685246445205,-205.57303839931294,154.58301176360814,192.08556822189118,-16.518179389503775
62.083520056109606,141.61829325839142,186.02595726741777,-8.398297263400542,-208.2602279646968,153.32814719656736,192.24015440762884,-18.1892191666957
62.502440869219164,141.84075028885644,185.69998103201982,-7.564005892333315,-206.05246671065865,153.19701914000112,192.9546133424373,-15.486336212002614
62.96035074310343,142.2775237104693,185.09500364091463,-8.322975314434304,-199.60030886137676,153.99673102020466,192.02925041418192,-17.377977147469487
62.62695431564545,142.3598097249315,184.84673349400495,-8.97680819729426,135.9783050279342,151.78723715063092,192.04224415418878,-17.87819646301376
61.68977177354659,142.30120532839211,185.5473104519997,-7.040406247328662,135.03062248408307,149.54809461729081,193.11112643926907,-16.7132883726749
62.71624851806679,142.4768129095074,185.24071227700594,-2.6736189246584097,145.27496093066497,150.5675320688315,192.59360017597882,-17.24497030948463
62.84008620704937,142.42149864510205,185.39344207064906,-1.8969149267828604,140.93419157814418,150.5449863356991,192.55644246691386,-16.875467039357495
62.62208771773367,142.3620164899632,185.19974376374432,-3.2005970585306236,129.22553309282432,149.76750860377769,192.4792366927637,-17.743158125541466
62.58609840071557,142.54593991789324,184.97176345604115,-4.175873302159279,134.36567056487473,150.13622272390472,192.65655331689712,-16.914924648178815
63.05981171846126,142.74097228111637,184.9681202287604,-3.8704164343347327,137.65905367883084,149.8952475271087,192.53770425095593,-17.08663883789167
63.163595901436985,142.5571065791378,184.28678253810455,-5.363101250751121,131.7427163138313,149.08970808097698,192.54714279096703,-17.310424480706722
63.22979905411844,142.5869944617733,183.8367423083807,-6.795423196852394,133.54389135415028,149.2661901036837,192.15449819438993,-18.22450318154384
63.713428629385994,142.99290878178243,183.48665564589032,-8.060051196547668,134.32321383808866,149.24825624172846,192.22607614759139,-18.289988172647707
63.84663180472267,143.08011545125026,183.48215278164975,-8.49356276187401,136.6097687129108,149.46244455698957,192.11445368423844,-18.165720493585358
63.80013160644024,142.95880787395316,183.62027163265034,-8.4131181892701,135.94009653997975,149.4235624112712,192.14010465459583,-18.083582417903205
63.977377794658594,142.9774274577955,183.86632302835739,-8.106141852020258,135.21270592935971,149.40921520385783,192.32484789852953,-17.323957241714073
66.76136057931083,144.65044898809506,184.25119743408652,-8.013918336732045,-207.28289690374714,151.4450828302828,191.83138407524444,-17.426755296825384
65.63008907877301,144.44951058489013,184.66019177855813,-8.415129972419924,148.99500252622101,151.4921592057456,191.1550089990457,-18.62999445014552
65.98934671114877,144.65295456693156,184.64068050381113,-8.458251889561888,-203.36913785569052,151.81157282513576,191.03499382443167,-17.843937684433033
65.94330607834237,144.7500760295957,184.6265202506727,-9.097833723932315,-189.28613444169233,153.29568059996527,190.78027141521505,-18.88230688107529
66.42626958023477,145.2635093018268,-178.08115923840208,-15.368442296360044,-183.8543734541351,155.0549372337101,190.09993011591155,-21.47398831623559
64.67336865196634,144.76380013409582,-180.82207546204296,-21.317423869216935,-187.02278472920068,154.55193276690852,189.74703926153293,-23.049310150011273
60.21133619794124,142.45171586925338,-186.80395300863225,-29.272030946544678,-199.7975133284066,153.06140804656522,190.17272767955308,-23.15566929578517
60.33997340630597,142.54065215327336,-186.11580630303794,-28.156188378774942,-191.78345448110068,154.4020081289301,188.94466157259498,-26.297169227679166
58.10569540071852,141.78358722268604,-192.87376040239073,-39.48857867722089,-201.29119963682942,153.78705920418406,189.87781092429123,-27.503148444217626
58.66864182897654,142.00143001753767,-193.00042726734037,-39.902129530005,147.75133267779404,153.20112032907838,191.96157031269695,-24.060425711100947
64.00813424338847,145.52325271368454,-196.89434692223944,-52.065187239010356,-203.0036678848703,154.612476876772,190.44096241116583,-30.24136923866983
63.249034380860465,145.29558063592208,-201.3330181680684,-58.689236816619015,-199.93888569193274,154.4823328883571,188.48153262069118,-33.92498838091232
59.60199187488909,142.06139919556847,-203.09636364406077,-63.9562091822557,-191.30709091353575,155.351377274995,184.62037626762503,-44.29788479247212
58.42216014239045,141.50084886872625,-205.67272430937223,-69.3277026500882,-168.52424774828825,158.945873820094,181.3940491030537,-51.8572673112106
56.774450558247906,141.05537748962655,-206.1271944845213,-69.91914185712645,-146.95279541561635,164.23051945708946,174.45667668338604,-66.15638525058466
55.646085436612395,140.94378610719625,-208.69411562270716,-78.95001686214425,-164.20772414482278,163.81639504965014,172.60383287871932,-72.71272183179937
58.803536777161305,143.80204501042394,-208.26222297561407,-77.95489647285761,-153.66764387004628,163.6074007728537,170.9505007058931,-78.44004812853032
56.49235425232287,143.4717107846841,-210.3312382695179,-86.5897307870072,-165.31597115929554,161.82609026974174,171.0103152470649,-84.46326976652944
56.65984974568432,144.14286390835113,-208.53250777639644,-81.54737024883408,-161.60451042229943,163.97831728258117,168.67161757799724,-96.17971189888267
56.56126453265077,143.89662417878588,-207.25230166359597,-72.45656682648047,-146.55191197927732,167.2300873281058,165.04106524804968,-105.41618613574215
55.36486653328038,143.3158501080064,-208.2665575861966,-76.25335780128928,-145.75506323073316,167.63185218993084,167.25802398500025,-103.35762488043794
55.13118845416268,143.33207556351522,-209.53081619277455,-79.54642359673637,-153.6180826735046,165.1391383282972,166.34898434644936,-107.22881438764438
58.05698472417361,143.08900414743056,-207.87686557414727,-75.17814313551396,-140.1025926674409,168.18614776163972,166.91558939869444,-108.72118435627834
58.75127210542134,145.6325589230274,-209.22772461400692,-81.80581645762766,-134.49969571377346,170.54032507344078,167.76753495441545,-108.42297639014282
59.40516126062439,147.53590824330317,-206.8520476672796,-76.90264246297133,-123.16626548984566,173.78212890678375,168.04819292934897,-109.31974847025671
58.38284376478488,145.7708797538057,-207.52535145801735,-72.50022592001098,-120.46664185565136,174.1587815579144,167.20811741987774,-110.17733308753412
60.3229800136408,148.24039872969254,-197.892442623151,-54.189067472811665,-109.51861658041612,179.73337311162533,165.65206800080531,-114.96613764299512
67.83194996367942,152.56261575468614,-201.0529018000458,-60.715646080549426,-105.23936218881316,182.93931126627143,166.58440891405866,-114.65260799006181
64.88959096306043,148.9614403534787,-181.86188607332068,-34.44971525691065,-100.5168725561335,184.35691882874758,164.89983903340317,-118.58315998034524
65.82379014485294,148.54592035649904,-175.20260561196096,-23.707662842431887,-99.56416316038198,184.85901257983377,164.87584101732793,-119.85553275996737
66.7342596001296,149.14791963238076,-177.15678627666065,-21.761261362054917,-97.03850469561063,186.10796252845498,165.07300676893877,-121.80502028727493
68.76130415636575,150.1369640585232,-178.21708315853212,-22.074242974856034,-96.64854146282335,187.19129790748295,-195.3440463073078,-122.77621670327096
68.25159780563389,150.68828608421836,-182.95831506680648,-31.351302309538532,-98.02542638485896,187.43429268208422,-195.35404004328794,-123.08131602653624
69.82335660425736,152.4968096145192,-182.1938749313685,-29.97604388073009,-101.19640876947238,187.10095706158853,-194.66728983165495,-124.4763591545246
72.58106461260581,155.11762420259694,-184.22986164232972,-33.174213204079095,-101.70029979349526,-172.44944703469108,-194.64564941178773,-125.66592380267835
72.32653518079587,155.54349143112205,-188.4961901780809,-36.11064915132982,-103.21074878078294,186.04940500385393,-194.91500545082104,-125.91498042647002
69.87930872697142,153.59545728983355,-203.29022158674633,-62.48372364247017,-103.74947226923048,183.5651238382192,-194.84213569150202,-123.07354469505565
68.49749485498958,148.7568132151415,-210.27415577939394,-75.0437408552355,-117.70001944643376,176.94186746112706,-196.13481640673058,-121.69018270140474
69.39768932863123,147.8981984721811,-206.63787756057835,-68.7771220647387,-110.95905573684574,178.9874025174671,-197.99060580532603,-120.41368522579481
68.36949918592325,146.68119280879807,-205.07306306601308,-66.40232064489587,-115.93098324148994,176.27871663476537,-199.69642166603768,-119.1095504363907
67.49723735670348,146.3271924680018,-209.93466657155977,-81.52993889367161,-139.28437226719063,169.14694553550717,-197.92165274956824,-116.9945321170532
61.978231228115476,141.27529740931502,-210.96438777803783,-84.60374376811288,-124.18058594301218,171.22540275399132,165.8174953715814,-101.44165909896905
65.56034474233748,142.3676533356658,-211.2940189989685,-84.3974271462071,-125.96056011305154,170.56049303435745,167.1737536637722,-96.48415614310362
65.82987573178234,141.4061885959896,-209.49009841169857,-77.94333155435541,-128.05483265058734,170.62241167907695,167.68417217992743,-94.46911962122869
60.87874144676624,137.60052381809248,-211.47935829699105,-85.53646351673254,-141.58428432097347,165.1422091814298,169.38595827594818,-87.51888737149335
59.51556141316023,136.76183506418758,-208.89206147010015,-76.91286403791047,-142.9743901889081,164.66105039593344,169.0581293612466,-84.28036672824884
57.21876620232109,136.23143265365496,-209.39464157893008,-77.0233224418306,-154.0035932060537,161.60806787714782,176.3405158161505,-68.39824651826558
